1609226880,0.1095,0.1095,0.1093,0.1093,1.35260333,3
1609227000,0.1091,0.1091,0.1091,0.1091,0.67816077,1
1609230180,0.1096,0.1098,0.1096,0.1098,1.35508063,2
1609231140,0.11,0.11,0.11,0.11,0.67568347,2
1609231200,0.1102,0.1102,0.1102,0.1102,0.6744516,1
1609231440,0.1097,0.1097,0.1097,0.1097,0.6744516,1
1609231980,0.1095,0.1095,0.1095,0.1095,0.67568347,1
1609233480,0.11,0.11,0.11,0.11,0.67568347,1
1609233600,0.1102,0.1102,0.1102,0.1102,0.6744516,1
1609233660,0.1104,0.1104,0.1104,0.1104,0.67322421,1
1609234260,0.1107,0.1107,0.1107,0.1107,4,2
1609234380,0.1102,0.1102,0.1099,0.1099,1.34461568,2
1609234440,0.1097,0.1097,0.1097,0.1097,0.6744516,1
1609235820,0.1102,0.1102,0.1102,0.1102,0.6744516,1
1609235940,0.1104,0.1104,0.1104,0.1104,0.67322421,1
1609236060,0.1107,0.1107,0.1107,0.1107,0.66835899,1
1609236300,0.1102,0.1102,0.1102,0.1102,0.67139147,2
1609236600,0.1099,0.1099,0.1099,0.1099,0.67322421,1
1609236660,0.1097,0.1097,0.1097,0.1097,0.6744516,1
1609237320,0.1095,0.1095,0.1095,0.1095,0.67568347,1
1609238100,0.11,0.11,0.11,0.11,0.67568347,1
1609238280,0.1098,0.1098,0.1098,0.1098,1,1
1609239420,0.1099,0.1099,0.1099,0.1099,5.8930676,1
1609239960,0.1095,0.1095,0.1095,0.1095,0.67568347,1
1609240260,0.1093,0.1093,0.1089,0.1089,41.12283494,6
1609240320,0.1087,0.1087,0.1087,0.1087,0.6806563,1
1609241520,0.1085,0.1085,0.1085,0.1085,0.68191097,1
1609245120,0.1083,0.1083,0.1083,0.1083,0.68317027,1
1609245180,0.108,0.108,0.1078,0.1078,1.37140693,2
1609245480,0.1083,0.1083,0.1083,0.1083,0.68633896,1
1609245660,0.1085,0.1085,0.1085,0.1085,0.68506797,1
1609245780,0.108,0.108,0.108,0.108,0.68506797,1
1609245840,0.108,0.1081,0.1078,0.1078,15.68633896,3
1609245900,0.1076,0.1076,0.1076,0.1076,0.68761469,1
1609245960,0.1074,0.1074,0.1074,0.1074,0.68889516,1
1609247520,0.1072,0.1072,0.1072,0.1072,0.69018041,1
1609249320,0.107,0.107,0.107,0.107,0.69147047,1
1609251480,0.1075,0.1075,0.1075,0.1075,0.69147047,1
1609252260,0.107,0.107,0.107,0.107,9.99999996,6
1609252860,0.1075,0.1075,0.1075,0.1075,0.69147047,1
1609254180,0.1077,0.1077,0.1077,0.1077,0.69018041,1
1609255560,0.1079,0.1079,0.1079,0.1079,0.68889516,1
1609256340,0.1074,0.1074,0.1074,0.1074,0.68889516,1
1609256400,0.1072,0.1072,0.1072,0.1072,0.69018041,1
1609256520,0.1071,0.1071,0.1071,0.1071,10.4077,1
